target_id	gene
NR_040271.1	A730046J19Rik
XR_001785329.1	A730049H05Rik
XR_035139.5	A730049H05Rik
XR_869279.1	A730049H05Rik
XR_869280.1	A730049H05Rik
XR_869281.1	A730049H05Rik
XR_869282.1	A730049H05Rik
XR_001785330.1	A730049H05Rik
NR_040324.1	A730056A06Rik
NR_040325.1	A730056A06Rik
NR_040660.1	A730063M14Rik
NR_040317.1	A730082K24Rik
NR_040319.1	A730082K24Rik
NR_045967.1	A730085K08Rik
XR_880407.2	A730089K16Rik
NR_040390.1	A730090N16Rik
XM_001473764.3	A830005F24Rik
NR_045161.1	A830009L08Rik
NR_126072.1	A830011K09Rik
NR_126073.1	A830011K09Rik
XR_881079.1	A830012C17Rik
NR_040551.1	A830019L24Rik
XR_386667.2	A830019P07Rik
XR_386668.2	A830019P07Rik
XR_386669.2	A830019P07Rik
XR_386671.2	A830019P07Rik
XR_877826.1	A830019P07Rik
XR_001782720.1	A830019P07Rik
XR_001782721.1	A830019P07Rik
XM_017318024.1	A830021F12Rik
XR_001781665.1	A830021M18Rik
XR_875150.2	A830021M18Rik
XR_875151.1	A830021M18Rik
NR_138586.1	A830029E22Rik
XR_001780123.1	A830035A12Rik
XR_379341.3	A830035O19Rik
NR_045403.1	A830052D11Rik
NR_045195.1	A830082K12Rik
NR_015526.2	A830082N09Rik
XR_389623.3	A830092H15Rik
NR_040550.1	A930001A20Rik
NR_040549.1	A930001A20Rik
NR_045990.1	A930001C03Rik
NR_045989.1	A930001C03Rik
NR_126083.1	A930002C04Rik
NR_015488.1	A930003A15Rik
NR_027896.1	A930003A15Rik
NR_027362.1	A930003O13Rik
NR_028377.1	A930004D18Rik
NR_028376.1	A930004D18Rik
NR_027895.1	A930005H10Rik
NR_015487.1	A930005H10Rik
NR_027894.1	A930005H10Rik
NR_040332.1	A930006I01Rik
NR_077219.1	A930006K02Rik
XR_384707.3	A930007A09Rik
NR_015567.2	A930007I19Rik
NM_029982.1	A930009A15Rik
XM_017314163.1	A930009A15Rik
NR_030692.1	A930011G23Rik
NR_026853.1	A930012L18Rik
NR_027886.1	A930013F10Rik
NR_015618.2	A930015D03Rik
NR_073014.1	A930016O22Rik
NR_073015.1	A930016O22Rik
XR_385482.2	A930017K11Rik
XR_385483.2	A930017K11Rik
XR_105886.5	A930017K11Rik
NR_033609.2	A930017M01Rik
NR_040619.1	A930019D19Rik
NR_045820.1	A930024E05Rik
XR_384320.2	A930027H12Rik
XR_386702.3	A930028N01Rik
XR_876921.2	A930029G22Rik
XR_876922.2	A930029G22Rik
XR_876923.2	A930029G22Rik
NR_130167.1	A930031H19Rik
NM_001331193.1	A930033H14Rik
XR_383352.2	A930038B10Rik
XR_001781218.1	A930038B10Rik
XR_001781219.1	A930038B10Rik
NR_046195.1	A930041C12Rik
XR_375121.2	AA387200
XR_866857.1	AA387200
XR_375122.2	AA387200
XR_001783515.1	AA387200
NR_030678.1	AA387883
NR_033305.1	AA388235
NR_102683.1	AA413626
NM_001272033.1	AA414768
XR_873623.1	AA414992
NR_028363.1	AA465934
NR_045145.1	AA536875
NR_045144.1	AA536875
NR_045143.1	AA536875
NR_027448.1	AA543186
NR_102273.1	AA543401
NR_033776.1	AA545190
NR_033627.1	AA619741
XM_006534604.2	AA623943/Gm11546
XR_880152.1	AA623943/Gm11546
XM_006534607.3	AA623943/Gm11546
XR_001780137.1	AA623943/Gm11546
XR_880153.1	AA623943/Gm11546
XR_877595.1	AA684185
NM_178894.4	AA792892
NM_153416.2	AAAS
NM_030210.1	AACS
NM_023383.1	AADAC
NM_001128091.1	AADACL2
NM_001085503.2	AADACL3
NM_001081248.1	AADACL4
NM_011834.2	AADAT
XM_006509397.3	AADAT
NM_025370.2	AAED1
XM_006511371.2	AAGAB
XR_379442.2	AAGAB
NM_025857.2	AAGAB
NM_177762.6	AAK1
XM_006506191.1	AAK1
XM_006506192.1	AAK1
XM_017321597.1	AAK1
NM_001040106.2	AAK1
NM_001177945.1	AAMDC
NM_183251.3	AAMDC
NM_001177946.1	AAMDC
NM_001177947.1	AAMDC
XM_006508114.3	AAMDC
XM_006508115.2	AAMDC
NM_146110.3	AAMP
NM_001190444.1	AAMP
XM_006495957.3	AAMP
XM_006495958.3	AAMP
XM_017314223.1	AANAT
XM_017314224.1	AANAT
NM_009591.3	AANAT
NR_033223.1	AANAT
NM_001164818.1	AAR2
NM_026661.4	AAR2
XM_006500097.3	AAR2
NM_175503.3	AARD
NM_146217.4	AARS
XM_006530921.2	AARS
XM_006530922.1	AARS
XM_017312748.1	AARS
XM_006530924.1	AARS
NM_198608.2	AARS2
XM_011246401.2	AARS2
XR_385317.2	AARS2
XM_017317439.1	AARS2
XM_017317440.1	AARS2
NM_144829.1	AARSD1
XM_006534121.2	AARSD1
XM_011249421.1	AASDH
XR_880390.2	AASDH
XR_880391.2	AASDH
XM_011249422.1	AASDH
XM_006534853.2	AASDH
XM_006534854.2	AASDH
XM_017320841.1	AASDH
XR_389266.3	AASDH
XR_389267.2	AASDH
XM_011249423.2	AASDH
XR_389268.3	AASDH
XR_001784673.1	AASDH
XR_001784674.1	AASDH
XM_006534856.3	AASDH
XR_001784675.1	AASDH
XM_006534857.3	AASDH
XM_006534859.3	AASDH
XM_006534860.3	AASDH
NM_173765.3	AASDH
NM_026276.3	AASDHPPT
NM_001326359.1	AASDHPPT
NR_136940.1	AASDHPPT
NR_136941.1	AASDHPPT
XM_006509877.3	AASDHPPT
XM_017313535.1	AASDHPPT
XM_017313536.1	AASDHPPT
NM_013930.4	AASS
XR_388499.3	AATF
XR_388498.3	AATF
XM_006533789.3	AATF
XM_011249153.2	AATF
XR_879720.2	AATF
NM_019816.1	AATF
NM_007377.4	AATK
NM_001198785.1	AATK
NM_001198787.1	AATK
XM_006531991.2	AATK
XM_006531992.3	AATK
XM_006531993.2	AATK
XM_006531994.3	AATK
XM_006531995.1	AATK
XR_001779862.1	AATK
NM_172961.3	ABAT
NM_001170978.1	ABAT
NM_013454.3	ABCA1
XM_006537554.1	ABCA1
XM_006537555.3	ABCA1
XM_006537556.1	ABCA1
NM_175210.3	ABCA12
NM_178259.3	ABCA13
XM_006514706.3	ABCA13
NM_026458.4	Abca14
XM_017312271.1	Abca14
XM_006508142.3	Abca14
XM_006508143.3	Abca14
XM_017312272.1	Abca14
XM_017312273.1	Abca14
XM_017312274.1	Abca14
NM_177213.3	Abca15
XM_006507945.3	Abca15
NM_001278944.1	Abca16
NM_001278943.1	Abca16
XM_006507683.2	Abca16
NM_001031621.2	Abca17
XM_017317532.1	Abca17
XM_017317533.1	Abca17
XM_006524476.3	Abca17
XM_006524477.3	Abca17
XM_006524478.3	Abca17
XM_006524479.3	Abca17
XM_017317534.1	Abca17
XM_017317536.1	Abca17
XM_017317537.1	Abca17
XM_017317538.1	Abca17
XR_001782083.1	Abca17
XR_001782084.1	Abca17
XM_017317539.1	Abca17
XM_006524481.3	Abca17
XM_006524482.3	Abca17
XM_006524484.3	Abca17
XM_017317540.1	Abca17
NM_007379.2	ABCA2
XM_006497609.1	ABCA2
XM_006497610.1	ABCA2
XM_006497611.1	ABCA2
XM_006497612.1	ABCA2
XM_006497614.3	ABCA2
XM_006497615.2	ABCA2
XM_006497616.2	ABCA2
NM_013855.3	ABCA3
NM_001039581.2	ABCA3
XM_006524370.2	ABCA3
XR_001782080.1	ABCA3
NM_007378.1	ABCA4
XM_017319439.1	ABCA4
XR_375477.2	ABCA4
XM_006500911.3	ABCA4
XM_006500912.2	ABCA4
XM_017319440.1	ABCA4
XM_006500914.2	ABCA4
XR_375478.2	ABCA4
NM_147219.2	ABCA5
XM_006533065.3	ABCA5
XR_001779961.1	ABCA5
NM_001166556.1	ABCA6
NM_147218.2	ABCA6
NM_001166557.1	ABCA6
XM_006534413.1	ABCA6
XM_006534414.2	ABCA6
XM_006513710.1	ABCA7
XM_017313957.1	ABCA7
XM_006513711.1	ABCA7
XR_001779531.1	ABCA7
XM_017313958.1	ABCA7
XR_380402.2	ABCA7
XR_380403.2	ABCA7
XM_006513712.3	ABCA7
XM_006513713.3	ABCA7
XM_006513714.2	ABCA7
NM_013850.1	ABCA7
XM_006533459.3	ABCA8
XM_006533460.3	ABCA8
XM_006533461.3	ABCA8
XM_006533462.3	ABCA8
XM_006533463.3	ABCA8
XM_006533464.3	ABCA8
NM_013851.2	ABCA8
NM_153145.4	Abca8a
XM_006533062.3	Abca8a
XM_006533063.2	Abca8a
XM_006533061.2	Abca8a
XM_017314485.1	Abca8a
NM_147220.2	ABCA9
XM_017314486.1	ABCA9
XM_017314487.1	ABCA9
XM_006503555.3	ABCB1
XM_006503556.3	ABCB1
NM_011076.2	ABCB1
XM_006531201.3	ABCB10
NM_019552.2	ABCB10
XM_006499669.3	ABCB11
XM_006499670.3	ABCB11
NM_021022.3	ABCB11
NM_011075.2	Abcb1b
NM_008830.2	ABCB4
XM_006503551.3	ABCB4
XM_006503552.1	ABCB4
XM_006503553.1	ABCB4
XM_006503554.3	ABCB4
NM_029961.2	ABCB5
XM_006516370.3	ABCB5
XM_017315245.1	ABCB5
NM_023732.3	ABCB6
XM_006496552.2	ABCB6
NM_009592.1	ABCB7
NM_029020.2	ABCB8
XM_006535812.1	ABCB8
XM_011249790.2	ABCB8
XM_017321012.1	ABCB9
XR_001784728.1	ABCB9
NM_019875.2	ABCB9
NM_008576.3	ABCC1
XM_006521839.3	ABCC1
XR_001781794.1	ABCC1
XM_017316888.1	ABCC1
NM_145140.2	ABCC10
NM_170680.2	ABCC10
XM_006524142.3	ABCC10
XR_876485.2	ABCC10
XR_385318.3	ABCC10
XM_017317441.1	ABCC10
XR_001782068.1	ABCC10
XM_017317442.1	ABCC10
NM_172912.4	ABCC12
XM_006530984.3	ABCC12
XM_017312816.1	ABCC12
XM_017312818.1	ABCC12
XM_006530985.3	ABCC12
XM_006530986.2	ABCC12
NM_013806.2	ABCC2
XM_006526625.3	ABCC2
NM_029600.3	ABCC3
XM_006534428.3	ABCC3
XR_879762.2	ABCC3
XM_006519010.3	ABCC4
XR_874344.2	ABCC4
NM_001163675.1	ABCC4
NM_001033336.3	ABCC4
NM_001163676.1	ABCC4
XM_006522208.3	ABCC5
XM_006522209.3	ABCC5
XR_384568.1	ABCC5
XR_384569.1	ABCC5
XM_017317027.1	ABCC5
XR_001781830.1	ABCC5
XM_017317029.1	ABCC5
XM_006522212.3	ABCC5
XM_006522213.3	ABCC5
XR_001781831.1	ABCC5
XR_001781832.1	ABCC5
XR_001781833.1	ABCC5
XR_001781834.1	ABCC5
XR_001781835.1	ABCC5
XR_001781836.1	ABCC5
XM_006522214.1	ABCC5
XM_006522215.1	ABCC5
NM_013790.2	ABCC5
NM_176839.1	ABCC5
XM_006540945.3	ABCC6
XM_006540946.3	ABCC6
XM_006540947.3	ABCC6
XR_391346.3	ABCC6
XM_006540948.3	ABCC6
XM_006540949.3	ABCC6
NM_018795.2	ABCC6
NM_011510.3	ABCC8
XR_001785501.1	ABCC8
XR_001785502.1	ABCC8
XR_001785503.1	ABCC8
XM_006540749.1	ABCC8
XM_006540750.1	ABCC8
XR_001785504.1	ABCC8
XR_882027.1	ABCC8
XR_001785505.1	ABCC8
XR_882028.1	ABCC8
XR_001785506.1	ABCC8
XR_001785507.1	ABCC8
XR_001785508.1	ABCC8
XR_001785509.1	ABCC8
XR_001785510.1	ABCC8
XR_001785511.1	ABCC8
XR_001785512.1	ABCC8
XR_001785513.1	ABCC8
NM_021041.2	ABCC9
NM_021042.2	ABCC9
NM_011511.2	ABCC9
NM_001044720.1	ABCC9
NM_001310143.1	ABCC9
XM_006506948.3	ABCC9
XM_006506950.3	ABCC9
XM_006506949.3	ABCC9
XM_006506951.3	ABCC9
XM_006506952.2	ABCC9
NM_007435.2	ABCD1
XM_006521017.3	ABCD2
NM_011994.2	ABCD2
XM_006501152.2	ABCD3
NM_008991.2	ABCD3
NM_008992.2	ABCD4
XM_006515613.2	ABCD4
XM_006515614.2	ABCD4
XM_006515615.2	ABCD4
XR_001780435.1	ABCD4
XM_006515616.2	ABCD4
XM_006515617.3	ABCD4
XR_001780436.1	ABCD4
XR_001780437.1	ABCD4
XR_001780438.1	ABCD4
XR_878809.2	ABCE1
NM_015751.2	ABCE1
NM_013854.1	ABCF1
XM_006524122.2	ABCF1
NM_013853.2	ABCF2
NM_001190443.1	ABCF2
XM_006535726.3	ABCF2
XM_006535727.3	ABCF2
NM_013852.2	ABCF3
XR_384567.3	ABCF3
XR_001781829.1	ABCF3
NM_009593.2	ABCG1
NM_011920.3	ABCG2
XM_006506148.3	ABCG2
XM_006506149.3	ABCG2
XM_006506150.3	ABCG2
XM_006506151.3	ABCG2
XM_011241362.1	ABCG2
NM_030239.2	Abcg3
XM_017320904.1	Abcg3
XM_017320905.1	Abcg3
XM_017320906.1	Abcg3
NM_138955.3	ABCG4
XM_011242421.2	ABCG4
NM_031884.2	ABCG5
NM_026180.3	ABCG8
NM_001286005.1	ABCG8
NR_104382.1	ABCG8
XM_006524826.3	ABCG8
NM_021304.3	Abhd1
NR_003522.1	Abhd1
XM_006521975.3	ABHD10
XM_011245865.2	ABHD10
XM_006521976.3	ABHD10
NM_172511.4	ABHD10
NM_001272070.1	ABHD10
NR_073572.1	ABHD10
NM_145215.2	ABHD11
NM_001190437.1	ABHD11
NR_033794.1	ABHD11
XM_006504492.3	ABHD11
XM_017321086.1	ABHD11
NR_026688.1	Abhd11os
XM_006500365.3	ABHD12
XM_006500366.3	ABHD12
XM_006500367.3	ABHD12
NM_024465.3	ABHD12
NM_001195033.1	ABHD12B
NM_026868.1	ABHD13
NM_001081119.1	ABHD13
NM_145919.2	ABHD14A
NM_001110271.1	ABHD14A
NM_001110272.1	ABHD14A
XM_017313549.1	ABHD14A
XM_017313550.1	ABHD14A
XM_017313551.1	ABHD14A
XM_017313552.1	ABHD14A
XM_017313553.1	ABHD14A
XM_017313554.1	ABHD14A
XM_017313555.1	ABHD14A
XM_006511796.3	ABHD14A
XM_011242910.2	ABHD14A
XM_006511802.3	ABHD14A
XM_006511803.3	ABHD14A
XM_006511804.2	ABHD14A
XM_006511805.3	ABHD14A
NM_029631.3	ABHD14B
XM_017313683.1	ABHD14B
XM_006511848.3	ABHD14B
NM_026185.4	ABHD15
XM_017317351.1	ABHD16A
XM_017317352.1	ABHD16A
XR_001782059.1	ABHD16A
XR_385303.3	ABHD16A
NM_178592.3	ABHD16A
NM_183181.2	ABHD16B
NM_145421.2	ABHD17A
XM_017313894.1	ABHD17A
XM_006513504.2	ABHD17A
NM_146096.3	ABHD17B
XM_011247228.2	ABHD17B
NM_133722.2	ABHD17C
NM_026622.3	ABHD18
XM_017319591.1	ABHD18
XM_006500779.3	ABHD18
XM_006500780.3	ABHD18
XM_006500781.2	ABHD18
XM_017319592.1	ABHD18
XR_001783694.1	ABHD18
NM_018811.6	ABHD2
NM_134130.1	ABHD3
XR_385966.3	ABHD3
XM_011246793.2	ABHD3
XM_011246794.2	ABHD3
NM_001205181.1	ABHD4
NM_134076.2	ABHD4
XR_383129.2	ABHD4
XM_006518367.2	ABHD4
XM_006512244.2	ABHD5
XM_006512245.3	ABHD5
NM_026179.2	ABHD5
XM_006518073.2	ABHD6
NM_025341.4	ABHD6
NM_001331064.1	ABHD6
NM_001331065.1	ABHD6
NM_022419.3	ABHD8
XM_006497619.1	ABI1
NM_007380.4	ABI1
NM_001077193.3	ABI1
NM_001331044.1	ABI1
NM_001331043.1	ABI1
NM_001077192.3	ABI1
NM_001077190.3	ABI1
NM_145994.3	ABI1
NM_001331045.1	ABI1
XM_006496075.3	ABI2
XM_017321240.1	ABI2
XM_006496076.3	ABI2
XM_006496077.3	ABI2
XM_017321244.1	ABI2
XM_006496078.3	ABI2
XM_017321245.1	ABI2
XM_006496079.3	ABI2
XM_011238539.2	ABI2
XM_006496080.3	ABI2
XM_006496081.3	ABI2
XM_017321246.1	ABI2
XM_017321247.1	ABI2
XM_006496084.3	ABI2
XM_006496085.3	ABI2
XM_017321249.1	ABI2
XM_017321250.1	ABI2
NM_001198570.1	ABI2
NM_001198571.1	ABI2
NM_198127.2	ABI2
XM_017314707.1	ABI3
XM_017314708.1	ABI3
XM_017314709.1	ABI3
XM_006533956.3	ABI3
XM_017314710.1	ABI3
NM_001163464.1	ABI3
NM_025659.4	ABI3
NM_178790.4	Abi3bp
NM_001014399.2	Abi3bp
NM_001014422.2	Abi3bp
NM_001014423.2	Abi3bp
NM_001014424.2	Abi3bp
XM_006522251.1	Abi3bp
XM_006522252.1	Abi3bp
XM_006522253.1	Abi3bp
XM_006522254.2	Abi3bp
XM_006522255.2	Abi3bp
XM_006522256.2	Abi3bp
XM_006522257.3	Abi3bp
XM_006522258.1	Abi3bp
XM_006522259.1	Abi3bp
XM_006522260.1	Abi3bp
XM_006522261.2	Abi3bp
XM_006522262.1	Abi3bp
XM_006522263.1	Abi3bp
XM_006522264.1	Abi3bp
XM_006522265.1	Abi3bp
XM_006522266.2	Abi3bp
XM_017317038.1	Abi3bp
XM_006522267.3	Abi3bp
XM_006522268.1	Abi3bp
XM_006522269.2	Abi3bp
XM_006522270.1	Abi3bp
XM_017317039.1	Abi3bp
XM_006522271.2	Abi3bp
XM_006522272.2	Abi3bp
XM_006522273.1	Abi3bp
XM_006522274.1	Abi3bp
XM_006522275.1	Abi3bp
XM_006522276.2	Abi3bp
XM_006522277.3	Abi3bp
XM_006522278.1	Abi3bp
XM_006522279.3	Abi3bp
XM_006522280.2	Abi3bp
XM_006522281.2	Abi3bp
XM_006522282.1	Abi3bp
XM_006522283.1	Abi3bp
XM_006522284.1	Abi3bp
XM_006522285.1	Abi3bp
XM_006522286.3	Abi3bp
NM_001283047.1	ABL1
NM_001112703.2	ABL1
NM_001283045.1	ABL1
NM_009594.4	ABL1
NM_001283046.1	ABL1
XM_006497621.3	ABL1
NM_009595.3	ABL2
NM_001136104.1	ABL2
XM_011238737.2	ABL2
XM_006496613.3	ABL2
XM_006496614.3	ABL2
XM_006496615.3	ABL2
XM_006496616.3	ABL2
XM_006496617.3	ABL2
XM_011238738.2	ABL2
XM_006496620.3	ABL2
XM_006496621.3	ABL2
XM_006496622.3	ABL2
NM_178688.3	ABLIM1
NM_001103177.2	ABLIM1
NM_001103178.2	ABLIM1
NM_001290813.1	ABLIM1
NM_001290815.1	ABLIM1
NM_001290816.1	ABLIM1
XM_006527028.3	ABLIM1
XM_017318172.1	ABLIM1
XM_017318173.1	ABLIM1
XM_017318174.1	ABLIM1
XM_017318175.1	ABLIM1
XM_017318176.1	ABLIM1
XM_006527033.3	ABLIM1
XM_006527034.3	ABLIM1
XM_006527035.3	ABLIM1
XM_006527036.3	ABLIM1
XM_006527037.3	ABLIM1
XM_006527038.3	ABLIM1
XM_017318177.1	ABLIM1
XM_006527039.3	ABLIM1
XM_006527040.3	ABLIM1
XM_006527041.3	ABLIM1
XM_017318178.1	ABLIM1
XM_017318179.1	ABLIM1
XM_006527044.3	ABLIM1
XM_017318180.1	ABLIM1
XM_017318181.1	ABLIM1
XM_017318182.1	ABLIM1
XM_017318183.1	ABLIM1
XM_006527048.3	ABLIM1
XM_017318184.1	ABLIM1
XM_017318185.1	ABLIM1
XM_017318186.1	ABLIM1
NM_177678.7	ABLIM2
NM_001177696.1	ABLIM2
NM_001177697.1	ABLIM2
NM_001177698.1	ABLIM2
NM_001177699.1	ABLIM2
NM_001177700.1	ABLIM2
XM_006503906.1	ABLIM2
XM_006503907.1	ABLIM2
XM_006503908.1	ABLIM2
XM_006503909.1	ABLIM2
XM_006503910.1	ABLIM2
XM_006503911.1	ABLIM2
XM_006503912.1	ABLIM2
XM_006503913.1	ABLIM2
XM_006503914.1	ABLIM2
XM_006503915.1	ABLIM2
XM_006503916.1	ABLIM2
XM_006503917.1	ABLIM2
XM_006503918.1	ABLIM2
XM_006503919.1	ABLIM2
XM_017320833.1	ABLIM2
XM_017320834.1	ABLIM2
XM_006503920.1	ABLIM2
XM_017320835.1	ABLIM2
XM_006503921.1	ABLIM2
XM_006503922.1	ABLIM2
XM_006503923.1	ABLIM2
XM_006503924.1	ABLIM2
XM_006503925.3	ABLIM2
XM_006503926.3	ABLIM2
XM_017320836.1	ABLIM2
XM_017320837.1	ABLIM2
XM_006526005.3	ABLIM3
XM_006526006.3	ABLIM3
XM_006526007.3	ABLIM3
XM_017317925.1	ABLIM3
XM_006526008.3	ABLIM3
XM_006526009.3	ABLIM3
XM_006526010.3	ABLIM3
XM_006526011.3	ABLIM3
XM_006526012.2	ABLIM3
NM_198649.3	ABLIM3
NM_001164491.1	ABLIM3
NM_030718.5	ABO
NM_001290444.1	ABO
XM_006498456.3	ABO
XM_006498458.3	ABO
NM_198018.2	ABR
NM_198895.2	ABR
NM_001291186.1	ABR
NM_198894.2	ABR
XM_006531982.3	ABR
XM_006531984.3	ABR
NM_175456.4	ABRA
NM_028440.1	ABRACL
XM_011243210.2	ABRACL
NM_013924.3	ABT1
NM_030251.3	ABTB1
XM_006506791.3	ABTB1
XM_006506792.3	ABTB1
XM_006506793.3	ABTB1
XM_006506794.3	ABTB1
XM_006506795.2	ABTB1
NM_178890.3	ABTB2
NM_130864.3	ACAA1
XM_006511923.1	ACAA1
XM_006511924.3	ACAA1
NM_146230.3	Acaa1b
XM_011242970.1	Acaa1b
XM_006512114.1	Acaa1b
XM_006512116.3	Acaa1b
NM_177470.3	ACAA2
NM_133360.2	ACACA
XM_011248666.1	ACACA
XM_006531953.1	ACACA
XM_006531954.2	ACACA
XM_006531955.1	ACACA
XM_006531956.2	ACACA
XM_011248667.1	ACACA
XM_006531957.3	ACACA
XM_006531958.1	ACACA
NM_133904.2	ACACB
XM_006530111.3	ACACB
XM_006530112.3	ACACB
XM_006530113.3	ACACB
XM_006530114.3	ACACB
XM_006530458.3	ACAD10
XM_006530459.1	ACAD10
XM_011248241.1	ACAD10
XM_006530460.3	ACAD10
XM_006530461.3	ACAD10
XM_006530462.1	ACAD10
XM_006530463.1	ACAD10
NM_028037.4	ACAD10
NM_175324.3	ACAD11
NM_178799.3	Acad12
XM_011248231.1	Acad12
NM_025862.2	ACAD8
XR_001778974.1	ACAD8
XR_001778975.1	ACAD8
XR_001778976.1	ACAD8
XR_870536.2	ACAD8
XR_001778977.1	ACAD8
XR_001778978.1	ACAD8
XM_006510550.3	ACAD8
XM_017313520.1	ACAD8
XR_001783680.1	ACAD9
NM_172678.3	ACAD9
NM_007381.4	ACADL
NM_007382.5	ACADM
NM_007383.3	ACADS
NM_025826.4	ACADSB
NM_017366.3	ACADVL
NM_007424.2	Acan
XM_006540566.1	Acan
XM_017314457.1	ACAP1
NM_153788.3	ACAP1
XM_006522743.3	ACAP2
XM_006522744.3	ACAP2
XR_384613.3	ACAP2
XM_006522746.3	ACAP2
XM_006522747.3	ACAP2
XM_006522748.3	ACAP2
XM_006522749.3	ACAP2
XM_017317162.1	ACAP2
XM_017317163.1	ACAP2
XM_017317164.1	ACAP2
XR_384614.3	ACAP2
NM_030138.2	ACAP2
NM_207223.1	ACAP3
XM_006538541.3	ACAP3
XM_006538542.1	ACAP3
NM_144784.3	ACAT1
NM_153151.3	ACAT2
NM_009338.3	ACAT2
NM_133225.3	ACBD3
NM_025988.2	ACBD4
NM_028793.3	ACBD5
NM_001102436.1	ACBD5
NM_001102437.1	ACBD5
NM_001102438.1	ACBD5
XM_011239202.1	ACBD5
XM_006498385.3	ACBD5
XM_017319291.1	ACBD5
XM_006498386.3	ACBD5
XM_006498387.1	ACBD5
XM_017319292.1	ACBD5
NM_028250.3	ACBD6
NM_001145781.1	ACBD6
NM_026683.1	ACBD6
XM_006529883.3	ACBD6
XR_387197.3	ACBD6
NM_030063.2	ACBD7
NM_001290782.1	ACCS
NM_183220.3	ACCS
XM_006499760.2	ACCS
XM_006499761.2	ACCS
XM_006499763.2	ACCS
XM_006499764.2	ACCS
XM_006499765.2	ACCS
XM_006499766.2	ACCS
XM_011239623.1	ACCS
XR_374480.3	ACCS
XM_011239625.1	ACCS
XM_006499768.2	ACCS
NM_001033452.4	ACCSL
XM_011239645.2	ACCSL
XM_011239646.1	ACCSL
NM_001012638.1	ACD
XM_006531169.2	ACD
XM_006531170.2	ACD
XM_006531174.3	ACD
XM_006531176.2	ACD
XM_011248435.2	ACD
XM_006531175.2	ACD
XM_017312888.1	ACD
XR_878844.2	ACD
NM_207624.5	ACE
NM_009598.2	ACE
NM_001281819.1	ACE
NM_027286.4	ACE2
NM_001130513.1	ACE2
NM_001101453.2	Ace3
XM_006533053.3	Ace3
XM_006533054.3	Ace3
XM_006533055.3	Ace3
XM_006533056.3	Ace3
XM_006533058.3	Ace3
XM_006533059.3	Ace3
XM_006533060.3	Ace3
NM_175731.4	ACER1
NM_139306.3	ACER2
NM_001290541.1	ACER2
NM_001290543.1	ACER2
XM_006537877.3	ACER2
XM_006537878.3	ACER2
XM_011250012.2	ACER2
NM_025408.2	ACER3
XR_378263.3	ACER3
XR_001777994.1	ACER3
NM_009599.4	ACHE
NM_001290010.1	ACHE
XM_006504547.3	ACHE
XM_006504548.3	ACHE
XR_001784593.1	ACHE
XM_017320605.1	ACHE
NM_001242605.1	ACIN1
NM_001242606.1	ACIN1
NM_019567.3	ACIN1
NM_023190.3	ACIN1
NM_001085472.2	ACIN1
NM_001085473.2	ACIN1
XM_006519296.2	ACIN1
XM_006519297.2	ACIN1
XM_006519298.3	ACIN1
XM_006519299.3	ACIN1
XM_006519300.3	ACIN1
XM_006519301.1	ACIN1
XM_006519304.3	ACIN1
XM_006519308.3	ACIN1
NM_010045.2	ACKR1
XM_006512203.3	ACKR2
XM_006512204.3	ACKR2
NM_001276719.1	ACKR2
NM_021609.4	ACKR2
NM_001271607.1	ACKR3
NM_007722.4	ACKR3
NM_145700.2	ACKR4
XM_006511734.3	ACKR4
XM_006511735.3	ACKR4
NM_134037.3	ACLY
NM_001199296.1	ACLY
NM_001033041.2	ACMSD
NM_145368.2	Acnat1/Acnat2
NM_001164565.1	Acnat1/Acnat2
XM_011249968.1	Acnat1/Acnat2
XM_006537726.2	Acnat1/Acnat2
XM_011249969.2	Acnat1/Acnat2
XM_011250000.2	Acnat1/Acnat2
XM_006537839.3	Acnat1/Acnat2
XM_006537840.3	Acnat1/Acnat2
XM_011250001.2	Acnat1/Acnat2
XM_006537842.3	Acnat1/Acnat2
XM_011250002.2	Acnat1/Acnat2
XM_006537843.3	Acnat1/Acnat2
XM_011250003.2	Acnat1/Acnat2
XM_011250004.2	Acnat1/Acnat2
XM_011250005.2	Acnat1/Acnat2
NM_007386.2	ACO1
NM_080633.2	ACO2
NM_008392.1	ACOD1
NM_134246.3	ACOT1
NM_012006.2	Acot1
XM_006515509.3	ACOT1
NM_025590.4	ACOT11
XM_006503181.3	ACOT11
XM_011240556.2	ACOT11
NM_028790.3	ACOT12
XM_006517413.3	ACOT12
NM_025790.2	ACOT13
NM_134188.3	ACOT2
XM_017314967.1	ACOT4
NM_134247.3	ACOT4
NM_145444.3	Acot5
XM_006515693.3	Acot5
XM_011244074.2	Acot5
XM_011244075.2	Acot5
NM_172580.1	Acot6
NM_133348.2	ACOT7
NM_001146057.1	ACOT7
NM_001146058.1	ACOT7
XM_006539169.2	ACOT7
NM_133240.2	ACOT8
XM_011239318.2	ACOT8
XM_006498829.1	ACOT8
XM_011239319.2	ACOT8
XR_001781109.1	ACOT8
XM_006498831.3	ACOT8
NM_022816.2	ACOT9
NM_019736.4	ACOT9
NM_001313718.1	ACOT9
XM_006532002.3	ACOX1
NM_001271898.1	ACOX1
NM_015729.3	ACOX1
NM_053115.2	ACOX2
NM_001161667.1	ACOX2
XM_006518108.3	ACOX2
NM_030721.2	ACOX3
XM_017321179.1	ACOX3
XM_006504196.3	ACOX3
XM_006504197.3	ACOX3
