"","csde_values.average_csde","input_values.average_input"
"COX7A2L",1145.55689781118,1775.91427535373
"COX7B",287.444241281504,774.48159432136
"Cox7b2",0.463994473763282,1.6117531934004
"Cox7c",362.752482648636,1028.88575597261
"COX8A",817.894724282521,1163.5506961219
"Cox8b",1.23731859670209,2.58796596589241
"Cox8c",0,0
"CP",94.0566300455888,92.6404417048195
"CPA1",11.4327185823981,5.37390666383121
"CPA2",10.2853160074118,21.5012335287442
"CPA3",3.51880271398406,2.35901164515761
"CPA4",4.32713007119909,7.80183871730147
"CPA5",1.09112859631815,0.974033525417672
"CPA6",1.55136989928673,9.37224911520302
"CPB1",2.44056179531283,0.94540894880378
"CPB2",1.07454520098696,4.65731715891026
"CPD",3336.04088046095,1927.14406139333
"CPE",15009.8335035835,5054.31961145641
"CPEB1",25.7312383627032,51.2451102697554
"CPEB2",1232.50464287721,1278.11567452119
"CPEB3",707.738425601359,725.068249756017
"CPEB4",2003.7569494105,2484.2424684166
"CPED1",59.1560265963872,51.2229494991745
"Cphx1",1.70045910635626,4.42975892486396
"CPLX1",1239.94054792089,900.33251015952
"CPLX2",955.684902333834,658.490551030159
"CPLX3",2.97337065007743,5.36038110832873
"CPLX4",0,0
"CPM",49.6698152718756,85.7431326289435
"CPN1",5.92610757917435,3.92258745331632
"CPN2",5.04043491394365,16.8703208240962
"CPNE1",633.448739559939,773.175237776968
"CPNE2",483.713385066272,220.439798155754
"CPNE3",199.32396415787,278.914351736102
"CPNE4",193.064576504618,225.253843585725
"CPNE5",559.848402446602,233.943691194372
"CPNE6",119.942346085479,75.7229264314349
"CPNE7",113.441422319278,102.816026534063
"CPNE8",193.401659905739,446.44691461968
"CPNE9",21.5207918408585,69.9083651771997
"Cpop",0,0.327511372846351
"CPOX",305.453796364856,255.575008410394
"CPPED1",116.640915844108,79.7399354146425
"CPQ",39.5410106478174,29.9928753329964
"CPS1",10.1995529570779,3.1029352510024
"CPSF1",2645.2934778618,799.566712941167
"CPSF2",789.969814771171,472.865071528082
"CPSF3",719.113206637621,487.047907981368
"CPSF4",429.983570959862,519.071546578797
"CPSF4L",40.6916839734065,86.6003980163761
"CPSF6",2792.28884686357,5496.38036489002
"CPSF7",1379.18773097017,1557.11623138821
"CPT1A",729.362000590491,303.422061748245
"CPT1B",11.9580890337823,37.8547281510453
"CPT1C",1770.49520284579,921.082068774274
"CPT2",84.6244892638221,43.3027552180998
"CPTP",443.502593646041,275.764033712697
"CPVL",0.323855314980947,0.881251936361737
"CPXCR1",0,0
"CPXM1",333.139098112839,132.515471089417
"CPXM2",44.2655680687015,28.9329569831902
"CPZ",24.9864631482295,4.36439458563266
"CR1L",253.758183037122,319.855899906521
"CR2",40.8265776745495,63.1927928601412
"CRABP1",116.162653418348,93.5665158465183
"CRABP2",13.3051661078988,17.8705146493894
"CRACR2A",23.1370350329565,59.1417395513311
"CRACR2B",175.460767262562,81.4023132023027
"CRADD",44.9189174926506,74.5033297694552
"CRAMP1",1497.4130979238,1163.45330400559
"CRAT",787.119082812223,463.867468223895
"CRB1",131.470337188657,80.6349929539073
"CRB2",693.151296960857,132.941949009838
"Crb3",13.109470211361,16.3301720063166
"CRBN",329.616007055068,594.363267521383
"CRCP",225.750242549894,235.789682951375
"CRCT1",0,0.156514600459456
"CREB1",735.840002999152,1560.15485918568
"CREB3",1255.68780982532,547.559196734721
"CREB3L1",93.3796330740815,34.092435555547
"CREB3L2",420.854500929691,256.08680771275
"CREB3L3",7.9224864284529,11.4066619373839
"CREB3L4",7.5802046016534,7.65380878784337
"CREB5",85.2399256400942,171.566564118138
"CREBBP",9650.53713174164,4329.79162128698
"CREBL2",352.463015170304,330.801561868149
"CREBRF",528.197975152875,1840.25856033496
"CREBZF",2050.36753509902,1952.47378806463
"CREG1",112.656281023417,106.474426843527
"CREG2",207.805412034448,189.62192894965
"CRELD1",2417.40871418229,714.941414024117
"CRELD2",848.074117735815,286.917347854328
"CREM",73.2522011961371,154.713763180391
"CRH",4.34385099013217,4.54487337709012
"CRHBP",9.72304445261245,11.6988876203283
"CRHR1",454.051747115459,258.804024076641
"CRHR2",29.5138563709196,15.373582146838
"CRIM1",3746.36549941418,1138.80005897445
"CRIP1",13.0526449550059,11.9001699297602
"Crip2",2467.86970899458,1314.5421266301
"CRIP3",44.2188408838277,74.5003345691421
"CRIPT",117.944567512945,287.892290386794
"CRISP1",0,0.529536076135887
"Crisp1/Crisp3",0,0
"CRISP2",0.157051714728958,0.161335270404152
"CRISPLD1",29.3496340289188,39.681591870432
"CRISPLD2",31.8081098503833,17.9179105219283
"CRK",2914.26397692277,2400.06579063294
"CRKL",1866.70585194138,911.450621513134
"CRLF1",599.899822744685,311.935758223914
"CRLF2",869.953814568089,213.649016424835
"CRLF3",151.449887058027,122.649467067153
"CRLS1",233.420926595185,345.584504760393
"CRMP1",18691.1172544817,7295.92630080802
"Crnde",1.67234599248083,5.12395751102162
"CRNKL1",228.695137684805,203.60012131415
"CRNN",0,0
"CROCC",3280.60083023935,311.882194540538
"CROCC2",108.060199550349,31.3478045519087
"CROT",132.249714531627,248.20348727536
"CRP",3.73548138221291,29.3389087255799
"CRTAC1",914.135460512648,246.817559236887
"CRTAM",1.23019224460944,1.9228629168475
"CRTAP",246.615233042172,98.9941882054794
"CRTC1",2070.26512512319,998.596929676999
"CRTC2",224.296936115743,461.625646271398
"CRTC3",687.276253184085,412.725813215457
"CRX",17.0515542069527,82.0295030422262
"Crxos",0,2.47069458821019
"CRY1",361.083029154706,209.194240121438
"CRY2",903.385616176331,529.139611808635
"CRYAA/LOC102724652",0.322423832315907,0.169761771123373
"CRYAB",34.7719661164838,67.7466620890076
"CRYBA1",1.64942413602654,17.0947557850565
"CRYBA2",0,0
"CRYBA4",7.79827720419504,4.74400393267446
"CRYBB1",73.2816100103949,35.5661241861928
"CRYBB2",0,0
"CRYBB3",14.2325426034839,6.86999841716224
"CRYBG3",362.948643542433,172.467139762603
"CRYGA",0,0.159675273482978
"CRYGB",0.309329649175521,0.492186799186203
"CRYGC",0,0.157199692349215
"CRYGD",0,0
"Cryge/Crygf",0.144836995685841,0.135070535643043
"CRYGN",1.2113517697381,3.08147395826878
"CRYGS",0.180404493539577,0.443287272934003
"CRYL1",60.1849999024043,32.6152191558034
"CRYM",459.459212207704,195.145854838893
"CRYZ",78.9630746050591,70.5580359466834
"CRYZL1",221.766310998619,417.218186605915
"CS",3222.92581449809,1400.61323969968
"CSAD",287.502043575634,214.334408376592
"CSDC2",2974.81703558711,1402.98226009487
"CSDE1",7789.12943943319,5955.08672402194
"CSE1L",1362.10564152888,1020.87833011281
"CSF1",456.444507939476,172.573538266676
"CSF1R",1675.40100049097,449.37321854555
"CSF2",0,0.957538861592251
"CSF2RA",1392.33680046963,1128.84117378289
"CSF2RB",62.0968910754042,41.2395000483573
"CSF3",0.770148348817713,3.52159069331544
"CSF3R",58.0991382426276,72.6521062519836
"CSGALNACT1",432.368112237674,149.179187276063
"CSGALNACT2",143.062977501166,285.020427303419
"CSHL1",0,0
"CSK",2462.1692034253,1198.27725467374
"Csl",0.61711535205154,1.1489841852052
"CSMD1",3766.41465650101,2727.04405385239
"CSMD2",4896.25140943329,3119.69750778962
"Csmd2os",12.2039515403987,43.9401208521569
"CSMD3",1027.93764443928,1643.32225817362
"Csn1s1",0,0
"Csn1s2a",0,0
"Csn1s2b",0,0
"CSN2",0,0
"CSN3",0,0
"CSNK1A1",6740.69593195328,5215.2932335066
"CSNK1D",3195.12303668794,1293.02271216729
"CSNK1E",4900.99599718615,2627.29402754949
"CSNK1G1",1071.62201289914,1411.65652667604
"CSNK1G2",2300.51318276432,1113.7866302674
"CSNK1G3",778.886824207521,1047.55211817273
"CSNK2A1",1826.93810761323,2458.21734570738
"CSNK2A2",444.127998550621,380.158652991916
"CSNK2B",627.813936398177,632.857187287048
"Csnka2ip",0,1.81109000328148
"CSPG4",1508.67556939657,363.779212126319
"CSPG5",14448.2341423539,3455.90863514633
"CSPP1",165.39133578901,484.202190467342
"Csprs",5.26185550965935,31.4774802324838
"CSRNP1",72.5328109145183,47.3752472366766
"CSRNP2",2831.36829212128,1248.56668818378
"CSRNP3",3004.13477545399,3293.68669554429
"CSRP1",216.98301816656,144.909382678293
"CSRP2",486.136393475496,385.908952869344
"CSRP3",0.456586774501929,0.642819007368694
"CST11",0,0
"Cst12",0,0.167836099363374
"Cst13",0,0
"CST3",1716.90838548395,1809.08017393715
"CST5",0,0.159675273482978
"CST6",13.1054529594187,43.2493368366335
"CST7",5.16448641283719,6.37276243413105
"CST8",0,0
"CST9L",0,0
"CSTA",0.849765315389604,3.60954708225738
"Cstad",2.2174936863495,4.54539166373331
"CSTB",98.8657528903748,129.079204801098
"CSTF1",477.181350995334,348.675019374173
"CSTF2",1177.0942077269,955.13152839382
"CSTF2T",1659.66409748971,987.454931386554
"CSTF3",387.178785819384,897.348646055743
"CSTL1",1.2054985693234,0.323735102572045
"Ctag2",0,0
"CTBP1",6904.71949209592,2631.31671061522
"CTBP2",872.555492326994,644.473164433334
"CTBS",26.7635662611711,47.838087561911
"CTC1",2345.59859536389,907.38657570456
"CTCF",1277.17186488341,1018.55471511887
"CTCFL",28.2215767053468,91.8444715732185
"Ctcflos",0,0
"CTDNEP1",1304.94148254756,971.970356682994
"CTDP1",1216.28832942953,453.456362979989
"CTDSP1",620.624181779608,519.516509457989
"CTDSP2",4139.24749391012,2027.82881514688
"CTDSPL",446.618302610645,340.32435021522
"CTDSPL2",415.838918122632,631.606601577546
"CTF1",24.2655258465845,38.8690968762337
"Ctf2",6.88689146791191,12.0232383201511
"CTGF",158.174668192194,118.651161658578
"CTH",11.1119880694632,14.0591955568354
"CTHRC1",39.9758946396359,50.666228445038
"CTIF",2903.40955128446,1327.19624752413
"Ctla2a/Ctla2b",222.028622050393,714.455439812098
"CTLA4",0,0
"CTNNA1",852.239521990045,310.677694952496
"CTNNA2",3287.18612915563,1919.04012015168
"CTNNA3",3.69214138097543,7.40786837561347
"CTNNAL1",197.79965732961,254.510372797117
"CTNNB1",16293.4485425637,5694.87062407155
"CTNNBIP1",2035.00415913713,870.840977929176
"CTNNBL1",647.411205368885,264.064594744709
"CTNND1",3109.32621962399,1989.50511742253
"CTNND2",6921.5571831944,3098.70945066032
"CTNS",259.00464674553,393.690594673586
"CTPS1",981.024580541753,608.627659280932
"CTPS2",730.26795471434,869.256342447413
"CTR9",766.470495071436,543.654790309551
"CTRB2",0.463994473763282,0.167836099363374
"CTRC",0,0
"Ctrcos",2.35514429357132,23.8207322613018
"CTRL",11.1720888583778,20.9596311468954
"Cts3",0,0
"Cts6",0,0
"Cts7",0,0
"Cts8",5.90433783959074,13.1796523757446
"Cts8-ps",4.14565469438099,21.7582470505042
"CTSA",1062.68903642162,720.847643610096
"CTSB",5610.03160441771,4418.68431655181
"CTSC",165.353433618104,78.1443322353217
"CTSD",3559.0646816668,1828.90844212694
"CTSE",8.96757858551026,6.65065284951008
"CTSF",907.064069891937,342.066601702773
"CTSG",1.29761330995029,0.956730447707698
"CTSH",72.8049977388736,68.7502902861554
"Ctsj",0,0
"CTSK",18.4343375531978,22.4419993374479
"Ctsll3",0,0
"Ctsm",0,0
"CTSO",111.439574854752,92.3879950898451
"Ctsq",0,0
"Ctsr",0,0
"CTSS",90.3558137694392,65.0492096976837
"CTSV",1593.18963448289,1017.14938983505
"CTSW",72.5307172562914,129.862145151972
"CTSZ",1091.72648027864,426.835786824968
"CTTN",1873.26094045119,1218.70695666279
"CTTNBP2",2216.46257573621,2179.08894299479
"CTTNBP2NL",1335.88532054164,1318.00457198368
"CTU1",850.664452789752,310.363736884253
"CTU2",470.693719088618,357.48181042522
"CTXN1",2395.1344345325,2757.11431569935
"CTXN2",20.9464882112649,34.9604359420699
"CTXN3",2.50529065912449,5.74000471545223
"CUBN",10.2635507818787,17.0202972735725
"CUEDC1",1608.06939483159,869.831102328112
"CUEDC2",1646.88805548919,733.761766887039
"CUL1",1111.81597438671,1153.92339267187
"CUL2",533.508249924544,646.9447331906
"CUL3",922.618320864702,1143.02006000072
"CUL4A",1479.65440144942,655.238468069106
"CUL4B",322.692968452077,656.026904162967
"CUL5",778.407133011266,1011.18261554362
"CUL7",5683.73783798729,942.605750206372
"CUL9",2907.08926362337,815.037772936345
"CUTA",375.135816251805,250.716697075074
"Cutal",6.02422580277642,10.8308545427314
"CUTC",21.4890112026668,13.0783550355264
"Cux1",7569.34796733665,4852.11441115467
"CUX2",13337.2782007803,2782.30309672875
"CUZD1",0.309329649175521,0.632379747884868
"CWC15",237.775838464015,331.423501466569
"CWC22",4870.80653199545,8092.45367890643
"CWC25",219.983945521032,264.73231273944
"CWC27",55.3072805794695,145.223017134335
"CWF19L1",264.10526954133,243.547583310507
"CWF19L2",65.9506623217107,175.49225087142
"CWH43",4.63795911730749,3.45177499312272
"CX3CL1",1068.04872025207,539.40692676114
"CX3CR1",384.975066684952,250.900323903047
"CXADR",8777.57760595544,5045.49501493615
"CXCL10",0,0.159675273482978
"Cxcl11",5.60430019372859,19.28017685383
"CXCL12",878.985309780709,862.760493377196
"CXCL13",0,1.13904871899851
"CXCL14",273.243199779999,201.114885180609
"Cxcl15",2.99821574968422,7.3641958939544
"CXCL16",26.9975747753846,38.0529497866613
"CXCL17",1.07454520098696,6.90075320986236
"CXCL2",0,0.805216000105116
"Cxcl3",0,0.167836099363374
"CXCL3",0,0.503508298090121
"CXCL6",2.05894910206807,20.7364016419292
"Cxcl9",2.43096796990186,7.88587234432568
"CXCR1",1.07415699761484,5.7029516065885
"CXCR2",98.8491227368129,412.091147924081
"CXCR3",0,0.319350546965956
"CXCR4",639.553136866303,817.300123909994
"CXCR5",2.97783439580631,10.6046066103023
"CXCR6",0.927988947526564,6.93287822674076
"CXorf21",9.7868744817745,18.348787487713
"CXorf23",82.8231216846097,274.456076241342
"CXorf36",41.7374779892395,38.9576105403758
"CXorf38",344.65229790862,578.135461967909
"CXorf40A/CXorf40B",95.4902297136042,81.2538661990749
"CXorf49/CXorf49B",5.2734031104932,9.88642667368988
"CXorf56",145.352599500431,281.802766254542
"CXorf57",7.96795691465617,15.0732827677582
"CXorf65",0,0.66513158394939
"CXorf66",0,0
"CXXC1",1071.41167776779,505.556216091804
"CXXC4",1100.69799233605,2068.59792638375
"CXXC5",827.559659325523,405.013672556691
"CYB561",715.465186200595,307.529202978381
"CYB561A3",384.935252975225,295.20579388191
"CYB561D1",218.242504456406,316.290172230155
"CYB561D2",289.173116127828,172.852459699466
"CYB5A",316.935333263414,454.094265911573
"CYB5B",2297.85247945467,1451.25387230907
"CYB5D1",321.54291561601,352.023233651757
"CYB5D2",113.508318795977,114.597731768411
"CYB5R1",350.484446023449,250.574146139676
"CYB5R2",0.172475981102502,1.35637383458415
"Cyb5r3",1208.18109184117,822.735199442043
"CYB5R4",401.0296383136,402.278117537257
"CYB5RL",95.6843130700512,53.0070926704734
"CYBA",78.2171134369698,43.0953253055201
"CYBB",9.77626846221429,26.0123717813399
"CYBRD1",236.294635397154,204.972322882422
"CYC1",1725.85908830024,686.121303454286
"CYCS",320.546917859225,562.312653193245
"Cyct",3.19265611505122,4.40245448381645
"CYFIP1",2882.88984978559,1360.76751097844
"CYFIP2",11096.1441285452,2775.44183606821
"CYGB",293.074101861979,184.968111418391
"CYHR1",1987.29108063726,823.274274845835
"Cylc1",0,0
"Cylc2",0,0
"CYLD",630.105839749609,619.499244618638
"Cym",0.154664824587761,0.637379900741742
"CYP11A1",8.22864449511291,10.030860587149
"CYP11B1",0,0
"CYP11B2",0,0
"CYP17A1",0.773324122938803,3.05750976727078
"CYP19A1",10.7608686412516,12.8446882134114
"CYP1A1",6.69538906408157,3.41791922586859
"CYP1A2",0,0.156514600459456
"CYP1B1",50.9080051852317,48.2184014377821
"CYP20A1",281.316839816609,380.037959498125
"CYP21A2",0,0
"CYP24A1",0.45101106028129,0.663183571573099
"CYP26A1",0.910864191315313,0.462160368934248
"CYP26B1",798.064328805953,343.398647989033
"CYP26C1",2.65766619877055,8.09974097566772
"CYP27A1",2.62455095987783,3.80861533838352
"CYP27B1",29.3490588601463,71.3895067356444
"Cyp2a12/Cyp2a22",0,0
"CYP2A6",0.910161741491613,2.29518084233609
"Cyp2ab1",0,0.705839870328951
"Cyp2b13/Cyp2b9",0,0
"Cyp2b19",5.30268160697735,15.9207314907857
"Cyp2b23",0,0.167883556080153
"CYP2B6",0.915005534044572,0
"CYP2C18",1.62186219717618,1.36130244881993
"Cyp2c40",0,0
"Cyp2c44",1.36861124830608,0.184034133609224
"Cyp2c53-ps",0,0
"Cyp2c54",1.91187480584293,0.177652444217614
"Cyp2c70",0.480484316105149,0
"CYP2C8",0,0
"CYP2C9",0,0.471970221304501
"Cyp2d13",0,0
"Cyp2d22",104.443545502435,76.6194894490749
"Cyp2d26",1.19177362544828,5.41417889317389
"Cyp2d37-ps",0.158852547020806,0.488838191004464
"Cyp2d40",0.760340709456812,0.319350546965956
"Cyp2d9",0,0.613264158404184
"CYP2E1",8.90054488764707,36.2988545470979
"CYP2F1",3.96124321422645,0
"Cyp2g1",0,0.484025973305808
"Cyp2j11/Cyp2j8",1.16347286655472,1.82918289503558
"Cyp2j12",0,0
"Cyp2j13",5.13115078230587,22.8111686728437
"CYP2J2",62.7256891554318,92.2031365194704
"Cyp2j5",20.8505119600558,67.5600057581294
"Cyp2j9",47.1080393174094,35.8652112411755
"CYP2R1",3.44645765051126,5.17819478086439
"CYP2S1",54.1864381753854,33.7153032252333
"Cyp2t4",35.2471546708389,77.948677528504
"CYP2U1",219.121076213063,118.548133617017
"CYP2W1",15.6246233183019,49.9629614121473
"CYP39A1",81.9980167520066,69.2053406436814
"Cyp3a25",4.2083541508277,17.8374164911114
"CYP3A5",0,0
"CYP3A7",0,2.1039399925866
"CYP46A1",709.825445268581,323.397328192866
"CYP4A11",0.769695470646875,2.55042538833439
"Cyp4a14",0,0
"CYP4A22",0,0
"Cyp4a29",0.309329649175521,0.156514600459456
"Cyp4a30b",0,0
"CYP4B1",5.58116958683425,3.52705356864915
"Cyp4b1-ps2",0,0.327511372846351
"CYP4F11",1.47830117102703,1.44189672337346
"CYP4F12",3.24020867594433,1.80451007030469
"Cyp4f16/Cyp4f37",112.084787294218,95.3654956074336
"Cyp4f17",144.4970332512,145.450756232309
"CYP4F2",0.205183088293586,0.719237371496255
"CYP4F22",1.07520175732567,2.12907363939025
"CYP4F3",61.5874539201828,74.014831620847
"Cyp4f41-ps",1.67534624350138,4.68558461243197
"CYP4F8",15.6491832496069,27.632979741652
"CYP4V2",20.0079397072933,17.1377095089215
"CYP4X1",96.3101561701216,93.3260694745084
"Cyp4x1os",42.5345075353113,205.41634406017
"CYP51A1",3626.56071251856,2449.14418979132
